Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	ES_WR_C1_21_15_14_PGM	2018	51 / 60	85	C1 (lower advanced)	Male	21	Universidad de Granada	Traducción e Interpretación	4º	Spanish	Spanish	Spanish	Spanish	6	15	Yes	Ireland	2015/16	8	B2	C2 (upper advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.75 / 6	German	A2 (upper beginner)	A1 (lower beginner)	B1 (lower intermediate)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	11	Inside classroom	""	The first scene shows Chaplin walking down the street, trying to avoid the bricks that fell from the houses. Unfortunately, he is hit with some bricks and decides to smoke a cigarette.  <br/> He finds a crying baby who is laying on the floor and picks him up. He thinks he found the mother of the baby and procees to return him. The woman gets angry because that is not his child.  <br/> Chaplin tries to return the baby to the floor but a police officer appears, forcing Chaplin to take the baby with him.  <br/> He then fools an old man to keep the baby and run away. The old man gets rid of the baby placing him in the woman's craddle with her other child. As the time the woman finds out that the baby is there, Chaplin is walking down the street. The woman chases him and forces him to take the baby.  <br/> The scene ends with Chaplin discovering a note that asks him to take care of the baby, and so that he does.	
Learners	ES_SP_C1_21_13_14_ARP	2018	51 / 60	85	C1 (lower advanced)	Female	21	Universidad de Granada	""	""	Spanish	Spanish	Spanish	Spanish	6	13	No	""	""	0	Advanced (C1)	B2 (upper intermediate)	B2 (upper intermediate)	C1 (lower advanced)	B2 (upper intermediate)	4.25 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	5	Outside classroom	Bilingual dictionary (Spanish/English)	there is Chaplin walking / on the street / and / uh he is suddenly is thrown some rocks / from from a flat / and / then he / he starts smoking a cigarette / and / he sees / a baby on the street / he he takes it / and / uh after that he doesn't know what to do with the baby / and / firstly / he tries to / to leave it on a pram / from / uh from others other woman / uh and then he / uh the woman doesn't doesn't want to have the baby / inside her pram / because / uh it is not hers / she has another baby / and then / uh / he tries to / to / ah he tries to place / place the baby / again on the street / but suddenly a policeman appears and / and / uh he says to Chaplin that he cannot do it / so then / Chaplin finds a= another man and / he he tells him / that / uh to keep to keep the baby for a second while he's doing something / but he runs away / and the man with the baby / sees the pram of the of the previous woman / and leaves the baby there / hhh so the the woman / uh the woman suddenly sees Chaplin again hhh and thinks / that he did it did it again / so she gives the baby to Chaplin / and / and also the policeman appears and / so Chaplin is finally with the baby again / and he sits down / uh the street / he sits down and he's with the baby in in his arms / and he he / uh he sees a note / who who tells that the baby is orphan and it says him to take care / of him	
Learners	ES_SP_C1_21_8_14_LAR	2018	52 / 60	86.7	C1 (lower advanced)	Female	21	Universidad de Granada	Grado en Estudios Ingleses	4º	Spanish	Spanish	Spanish	Spanish	9	8	No	""	""	0	B1	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C2 (upper advanced)	5.75 / 6	""	""	""	""	""	Spoken	14	14. Chaplin	spoken_offline_lab	7	Outside classroom	""	Chaplin is walking on the street and sees a 'n' people / are throwing trush out of the window and sees a xxx of the video someone / throws / trush out of / their window and the trush falls on top of Chaplin making him making him drop / his cigarette / so he takes out a pack of cigarettes / that are / half smoked and / picks one up / and takes off his gloves / then he / takes the match stick / and / lights it up with the sole of his shoe and lights / the cigarette with that match stick / and he's looks to the side and see a baby sees a baby / on the floor / in the street / crying / and he looks up / to see if someone has dropped the baby / and / as he's looking up a a woman passes by / with a trolley and a baby in the trolley / so he thinks the baby / that he hasn't / he has he has found is the womans' / so / he / goes after her and / puts the baby inside the trolley / and the woman sees him and scolds him / and tells him to pick the baby / and take it away / so he does so / and / he goes back to where he found the baby / and puts the baby down on the floor / again / but he's meets a police officer / and / he picks the baby up again / and goes away / and as he is walking with the baby he meets a / he passes by a / guy with a limp / and / tells the guy to pi= to hold his baby for him / while he's / uh / he's / pretending to lace / the l= / to lace the lace / to knot the lace of his shoe / and / then when the guy when the guy with the limp / holds the baby / Chaplin runs away / so this guy runs after him / and / as he runs he finds again the trolley of the previous woman / and / puts the baby inside again as Chaplin did / before / so as Chaplin walks by the / trolley again / the woman goes out / and thinks he's the one that has put the baby inside her trolley again / so she goes after him / with an umbrella and hits him / and / makes him / go and pick up the baby again / and a poli=  the same police officer is passing by so / Chaplin is forced to pick up the baby again and take it with him / and as he's walking with the baby in his arms / he sits down on the sidewalk / uh next to a sewer / and he opens up the sewer / in order to throw the baby inside / but he close closes he / again / and as he's looking at the baby / he finds a letter inside the blanket that the baby is wrapped on / in / and / the letter says / please love me I am an orphan baby so he / smiles and takes the baby with him / in order to keep him / with himself	
Learners	ES_SP_C1_21_15_14_PGM	2018	51 / 60	85	C1 (lower advanced)	Male	21	Universidad de Granada	Traducción e Interpretación	4º	Spanish	Spanish	Spanish	Spanish	6	15	Yes	Ireland	2015/16	8	B2	C2 (upper advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.75 / 6	German	A2 (upper beginner)	A1 (lower beginner)	B1 (lower intermediate)	A2 (upper beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	11	Inside classroom	""	a man portrait by Charles Chaplin / uh is walking down the street / and a pile of bricks falls down / 'n' in his head / uh he lights up a cigarrete 'n' find / 'n' he finds uh a baby boy hhh laying on the street so he decides to pick him up / uh he tries to return the baby to a woman who is walking down the street with her / or / our baby / so / when the woman finds out he's trying to leave the baby with her / she gets angry and / makes Chaplin / take the baby again / Chaplin uh leaves the baby / uh in the same place he found him but a policeman sees him / and decides to have Chaplin has to take the baby with him again / then he tries to fool an old man to take the baby with him and run away / but the old man decided / to drop the baby with the woman / so when Chaplin / appears again on the scene and / meets the woman the woman chase / chases down Chaplin because / h= she thinks / he's / again / dropped the baby with her / so Chaplin has to take the baby / uh Chaplin uh wants to / abandoned the child until he finds uh a note that s= / the woman or the man / the parents of the child sorry uh leaves in the baby saying that please take care of the baby 'n' so / that's what he does 'n' xxx leave	
Learners	ES_WR_C1_22_12_14_MVP	2020	51 / 60	85	C1 (lower advanced)	Male	22	Universidad de Granada	Estudios Ingleses	""	Spanish	Spanish	Spanish	Spanish	9	12	Yes	Scotland	2019-2020	4	First certificate	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	French, Italian, German, Russian	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	B2 (upper intermediate)	Written	14	14. Chaplin	written_online	480	Outside classroom	Bilingual dictionary (Spanish/English)	There is a man walking down the street and, suddenly, a flowerpot crashes down on the ground right in front of him. As he is grunting about what has just happened, he takes a cigarette butt out of the tin box he keeps in his pocket. After taking his gloves off, he lights a matchstick with the sole of his shoe and starts smoking the butt. When he is about to set his journey again, his attention is driven to a baby lying on the floor, all wrapped up in blankets. He then sees a woman with a stroller, and he decides to follow her carting the baby in his arms. He tries to make the woman believe that she has dropped the baby out od the stroller, but she does not seem very convinced about that idea as she starts yelling at Chaplin. Then he returns to the same place the flowerpot landed on and he restored the baby to where he found him or her.  <br/>  <br/> At that very moment, a police officer sees Chaplin leaving the baby behind and so Chaplin decides to take the baby with him. As he strolls down the road, he pretends to need to lace his shoes and he entrusts the baby to a man in the street. When that man is distracted with the baby, Chaplin escapes and hides from the man who is chasing him. This latter man also sees that very same woman from before and leaves the baby in the stroller once again, but the woman thinks that it was Chaplin who put the baby inside the stroller and not the bearded man. After being beaten up with an umbrella, Chaplin takes the baby once more, but this time under the watchful eye of the police officer and he leaves.  <br/>  <br/> Chaplin, resigned, sits down on the pavement, and takes a letter from the wrapped baby. The letter says: “Please love and care for this orphan child”. It seems that Chaplin was moved by this short note as he leaves with the baby in his arms.	
Learners	ES_WR_C1_22_15_14_ECP	2018	48 / 60	80	C1 (lower advanced)	Male	22	Universidad de Granada	Ingeniería de Tecnologías de Telecomunicación	4	Spanish	Spanish	Spanish	Spanish	7	15	No	""	""	0	B2	B2 (upper intermediate)	B1 (lower intermediate)	C1 (lower advanced)	B1 (lower intermediate)	3.75 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	15	Outside classroom	Bilingual dictionary (Spanish/English)	Chaplin was walking near a construction site evading debris falling down but eventually gets hit and drops his cigar. After picking a new one from his case, takes out his worn-out gloves and lights it. After walking for a while finds a baby lying on the floor, crying. He picks it and, after seeing a woman walking by with a baby stroller, he thinks that child may be hers, so Chaplin puts it on her stroller. Charles argues with her, as it wasn't her baby, and when Chaplin tries to leave the baby where it was, a police officer sees him, with an inquisitive look so Chaplin walks away with the baby to find an old man, and tricks him to pick the baby while he ties his shoes, so he can run away. The old man, after finding the same atroller as Chaplin, leaves the kid there and walks away. The woman who was pushing the stroller finds the baby there, surprised, and when Chaplin is walking nearby, she hits him with her umbrella and forces him to take the child, with a little help from the silent police officer. After a short walk, Chaplin sits on the sidewalk near a sewer, and thinks about trowing the baby away, but eventually finds a note saying it's an orphan child, so he pities the baby and takes it with him.	
Learners	ES_SP_C1_22_12_14_MVP	2020	51 / 60	85	C1 (lower advanced)	Male	22	Universidad de Granada	Estudios Ingleses	""	Spanish	Spanish	Spanish	Spanish	9	12	Yes	Scotland	2019-2020	4	First certificate	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	French, Italian, German, Russian	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	B2 (upper intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab_googlemeet	480	Outside classroom	Bilingual dictionary (Spanish/English)	so this video starts with uh Chaplin walking along the street / and uh suddenly a pot of flowers comes from the sky and crashes / in the ground / almost hitting the head of Chaplin / hhh then he takes out a cigarette box out of his pocket / and then uh he tries to light one of them / without success / hhh uh also he sees a baby lying on the ground and he starts looking around to see if someone left him or her / hhh and uh he sees a woman with a stroller and o= another baby / so he takes this uh new found baby / hhh and uh places uh him or her in the stroller with the woman / but the woman starts yelling an= at him / by uh saying that / uh he cannot leave the baby there because he isn't yours= he isn't hers and that / uh so he decides to put the baby back on the on where he found him / uh that is on the ground / but there was a police officer walking around that uh he prefers not to do it because he may get into trouble / then uh Chaplin places the baby in the arms of a / man who was walking along the street with a walking stick / and starts uh running / and hiding from this la= latter man / but then again this uh the man with the walking stick / places the baby in the stroller of the the first lady and the the lady starts yelling once again / at Chaplin / because she thought it was uh Chaplin who put the baby once again in the in the stroller / and she starts hitting him with the / umbrella and end up / then uh she returns to the same place and uh with the police officer walking around / and uh / resigned she= he sits on the= a pavement / with the baby in his harm= arms / and / he realises that the baby has a notes / a a piece of paper uh wrapped in the in the blanket / and the= uh note says that uh he must take care of the baby / well someone if someone finds the baby must uh take care of of this orphan child / and then uh suddenly the face of Chaplin changes and he becomes kinder and uh and holds the baby / uh and starts walking / along the road	
Learners	ES_SP_C1_22_15_14_ECP	2018	48 / 60	80	C1 (lower advanced)	Male	22	Universidad de Granada	Ingeniería de Tecnologías de Telecomunicación	4	Spanish	Spanish	Spanish	Spanish	7	15	No	""	""	0	B2	B2 (upper intermediate)	B1 (lower intermediate)	C1 (lower advanced)	B1 (lower intermediate)	3.75 / 6	""	""	""	""	""	Spoken	14	14. Chaplin	spoken_offline_lab	15	Outside classroom	Bilingual dictionary (Spanish/English)	Chaplin was walking on a construction site / uh evading some debris / until he eventually gets hit by some / so he gets angry and tries to light a cigar / he takes out his gloves / uh lights a match and eventually lights the cigar with it / so he when he was walking away finds a baby laying on the floor / and he picks it up / and sees a woman with with a stroller / stopping by so he thinks that baby may be hers / so leaves the baby on the stroller / uh afterwards the woman comes out / and sees Chaplin with doing that / so she gets angry with him and tells him to take it away / Chaplin tries to take the other one hhh so the woman gets even more / angry / and so eventually Charplin has to take the baby the baby away / he keeps walking down the construction the construction site / and tries to leave the baby where where it was previously but he is seen by a policeman / and then he has to take the baby again 'n' walk away / he finds / a man / and tries to he tells him to hold the baby as he ties his shoes and uses that to run away / from it and hide / the woma= the man tries to follow him / but he couldn't find him so / while he gets walking and find this stroller / leave the baby there and run away / woman got uh sorry uh Chaplin comes out of his hideout / and the woman finds the baby / that wasn't hers in the stroller / as walking wa= as Chaplin was walking by / so she / hits him / with her umbrella / and / urges him to take the baby away / the policeman arrives hhh / with with the two of / with those two arguing over the baby / so Chaplin has to take the baby away again / he sits on the sidewalk / tries to or at least thinks of throwing the baby on the sewer / uh but he finally didn't do it / he finds a note in the baby saying that it was an orphan / so he he pities it / plays with it and eventually he walks away / taking it home with him	
Learners	ES_WR_C1_23_17_14_NBO	2020	50 / 60	83.3	C1 (lower advanced)	Female	23	Universidad de Granada	Estudios Ingleses	Master	Spanish	French	Spanish	Spanish, French	6	17	Yes	Ireland	2017	3	C1	C1 (lower advanced)	C2 (upper advanced)	C1 (lower advanced)	C1 (lower advanced)	5.25 / 6	French	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	13	Outside classroom	Monolingual dictionary	The short clip starts with Chaplin walking down an alley, seconds latter a bunch of rubbish falls on him and he complains looking up to what we asume to be the person that threw it. He decides to open a can with cigars that are in bad conditions and lights one up. As he keeps walking down this alley he finds a baby and wonders who might have left it there, he decides to pick it up and at that moment a lady in the background appears with a chariot. Chapling thinking it might be her baby tries to put the baby inside the chariot but the woman is mad so I is clear that the baby is not hers. He picks the baby up and tries to  put it where he found it but a policeman sees him so he decides to pick it up again. <br/> He walks with the baby till he finds an old man and with the excuse on tying his shoes he leaves the baby with the old man and runs away. The old man sees the woman with the chariot and again tries to put the baby in it. Chaplin sees the policeman and runs in the other direction getting caught by the lady that thinks he tried to leave the baby with her again and proceeds to hit him. The policeman is watching again so Chaplin decides to take the baby with him. Not knowing what to do he sits down with the baby and thinks about hiding it in a sewer. He takes pitty on the baby and reeds the note that was left with it. The mother asks in the note that someone takes care of her baby and loves it so Chaplin decides to keep it and the scene fades to black.	
Learners	ES_WR_C1_23_18_14_JHS	2020	51 / 60	85	C1 (lower advanced)	Male	23	Universidad de Granada	Estudios Ingleses	Máster	Spanish	Spanish	Spanish	Spanish	5	18	Yes	United Kingdom	2015	1	B2	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C2 (upper advanced)	5.75 / 6	German	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	15	Outside classroom	""	Chaplin is walking as a builder throws rubble from an apartment above. He cleans the dust off of himself and continues walking and smoking a cigar. Suddenly, someone throws rubbish to him from above. He stops, swears at the person above and takes a can out of his pocket that contains several half-smoked cigars. He takes one, lights a match with the sole of his shoe and throws his gloves to the bin. He looks to the left to discover a crying baby who has been abandoned on the street. He approaches and checks on him. Then, he looks at the surrounding buildings looking for the possible parents of the child. After seeing nobody, he decides to grab him while a woman with a trolley passes by. Chaplin notices the woman and chases her. When the woman stops to enter one of the houses, Chaplin leaves the child on the woman’s trolley just to see her come back yelling at Chaplin. The woman tells Chaplin, very angrily, that the baby is not hers, so Chaplin grabs the baby again and the woman leaves. Chaplin returns to where he found the baby and leaves him/her there again. When he turns around, he bumps into an officer and immediately turns around to take the baby and leave. As he is walking by, he sees an old man walking with a stick. Chaplin tells the man to hold the baby while he ties his shoe. When the man holds the baby, Chaplin pretends to tie his left shoe and a second after he runs away, leaving the man with the baby. The man chases Chaplin, who hides in a small room next to where the baby was found. The old man, not being able to find Chaplin, leaves the baby on the woman’s trolley. Chaplin exits the room where he was hiding and comes across another officer. He turns around and leaves. In the next scene, two people walk by the trolley and the woman goes out of the shop. The woman sees the baby on the trolley and shows herself incredulously. Chaplin passes by the woman, who takes an umbrella and runs to him. She starts to beat him with the umbrella. She grabs him by the jacket and takes him to the trolley. They start an argument about the baby and the woman calls an officer. The woman explains the situation to the officer and Chaplin takes the baby again, without the officer telling him to. They all leave. Chaplin walks on the sidewalk and drops his stick next to a drain. Then, he sits on the sidewalk to pick up the stick. He opens the drain and looks at the baby, thinking about dropping him inside. He frowns and closes the drain. He stares at the baby and starts talking to him/her. When the changes the baby to his right lap, Chaplin stabs himself with a pin that is on the baby’s blanket. He looks into the folds of the blanket and finds a note, which was held with the pin. He takes out the note and pokes the pin on his blazer. He unfolds the note, which reads “please love and care for this orphan child”. Chaplin, moved by the note, looks at the baby and keeps the note in a pocket of his blazer. He starts smiling at the baby, takes his stick and they both leave.	
Learners	ES_WR_C1_23_10_14_PG	2020	50 / 60	83.3	C1 (lower advanced)	Female	23	Universidad de Granada	Estudios Ingleses	""	Spanish	Spanish	Spanish	Spanish	8	10	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.75 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	25	Outside classroom	Spellchecker	The clip starts with Chaplin walking around ruined buildings when suddenly an amount of trash fall on him. Bothered by the situation, he takes a cigarette from his case and looks around him trying to find the responsible of that action. While he is looking, he notices that, behind him, there is an abandoned baby lying on the floor. A confused Chaplin distinguishes a woman walking down the street with a baby stroller and, therefore, he runs towards her leaving the baby in the troller. When the lady notices about this, she gets mad since she does not recognise the baby. Chaplin and the woman argue and rapidly he comes back with the baby to the place where he found it. Then, he leaves the child again on the floor abandoning it. However, when he tries to escape, a policeman witnesses him. Chaplin takes again the baby and runs. During the chase, he leaves the baby with an old man but, subsequently, the old man leaves the baby with the aforementioned woman and then disappears. Unfortunately for Chaplin, the woman sees him again and assumes that he is the one who has left the baby in the stroller, then the woman, violently, punches him. Chaplin is forced again to take the baby and run. Apparently exhausted, he sits down in the pavement holding the child. Then he notices that within the baby’s clothes there is a note with a message that confirms that the baby is an orphan child. Finally, he opts to adopt it.	
Learners	ES_SP_C1_23_17_14_NBO	2020	50 / 60	83.3	C1 (lower advanced)	Female	23	Universidad de Granada	Estudios Ingleses	Master	Spanish	French	Spanish	Spanish, French	6	17	Yes	Ireland	2017	3	C1	C1 (lower advanced)	C2 (upper advanced)	C1 (lower advanced)	C1 (lower advanced)	5.25 / 6	French	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab_googlemeet	13	Outside classroom	Monolingual dictionary	uh so the video is a / short story that stars Chaplin / uh it begins with Chaplin uh walking down an alleyway / and uh then suddenly while he is walking someone throws garbage / and it falls on top of him / uh he then procceeds to uh pull out a can of used cigars / and lights one up / uh despite uh it been a bit broken / uh then he continues walking and finds a baby / just lying on the floor / in the alleyway / and he decides to pick it up and as he sees a woman walking with a stroller / he thinks it could be hers / so he puts the baby in the stroller / but the woman is mad / so we can assume that is not her baby / so he then picks the baby up again / and walks back to the place he found it / and tries to put it back on the floor / but he is seen by the police / so he decided= he decides to pick the baby up again / and leaves that alleyway / hhh uh he then finds an old man / and uh he decides to ask the old man to pick the baby while he is allegedly tying his shoes / uh and when the old man grabs the baby / he runs away and hides / the old man uh sees again the lady with the stroller / and puts the baby in / hhh and / uh that woman / sees Chaplin just walking uh normally / and because he / before tried to put the baby in / she gets mad at him again / uh and the police arrives / so Chaplin again has to take the baby / with him / he then arrives uh at a place with a sewer / and thinks about putting the baby in the sewer / but he feels guilty about it / so he sits with the baby / he then uh cuts his finger with a note that is inside / uh the baby's like clothes / and he reads it / and someone asks uh for him or for whoever finds the baby / to love it and take care of it / so Chaplin decides to uh hold the baby / and take care of it / and then he walks away	
Learners	ES_SP_C1_23_10_14_PG	2020	50 / 60	83.3	C1 (lower advanced)	Female	23	Universidad de Granada	Estudios Ingleses	""	Spanish	Spanish	Spanish	Spanish	8	10	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	B2 (upper intermediate)	4.75 / 6	""	""	""	""	""	Spoken	14	14. Chaplin	spoken_offline_lab_googlemeet	25	Outside classroom	Spellchecker	so in the video Chaplin is walking through old buildings / when something falls on him uh and obviously he gets mad / after this he starts smoking a cigarette and while he's smoking he sees a baby lying on the floor / and apparently it's an abandoned baby / uh and seems very confused but he takes the baby / while he is holding the child uh he sees a woman with a baby trolley / so immediately Chaplin thinks that the baby belongs to this woman / and he goes towards her and when is leaving the baby in the baby trolley hhh uh the woman notices / and she gets mad 'cause it's not her baby / uh again well then Chaplin takes the baby with him and and he runs / and after this uh he goes back to the place where he found the baby hhh and he tries to leave the baby again on the floor but while he is doing it a policeman observes him hhh and he notices hhh so again he takes the baby with him and runs and there is a kind of chase between the policeman and Chaplin / hhh but while is Chaplin is running uh he sees a f= a a a or he finds an old man an unknown old man hhh and basically he gives the baby to this old man and runs / so this person gets confused and and start chasing Chaplin hhh and while he is uh / running he finds again the lady the lady that I've mentioned at the beginning of the story and and he observes that she she has a baby trolley / so this man leaves the baby in the baby trolley and then he escapes / hhh uh hhh well the woman didn't notice about this hhh and when she uh looks again to the baby trolley uh she sees that there is an unknown baby in in in the trolley / basically / uh and simultaneously she finds or she sees Chaplin running / so she thinks that again Chaplin uh was the one who had uh / left the baby there / so they start like arguing / Chaplin and this lady / and the woman punches him and / basically Chaplin has to leave with the baby again / and after this after the chase uh he is exhausted and he sits on the pavement / with the baby / while he is holding the baby / and he notices that in i= within the clothes of the baby there is a kind of note and then he takes the note and and he reads it / and it says something like it's an abandoned baby or is an orphan baby / so / Chaplin feels pity for for the child and / finally we don't know exactly if he adopts th= adopts the child or not but he takes with him / and that's it	
Learners	ES_SP_C1_23_18_14_JHS	2020	51 / 60	85	C1 (lower advanced)	Male	23	Universidad de Granada	Estudios Ingleses	Máster	Spanish	Spanish	Spanish	Spanish	5	18	Yes	United Kingdom	2015	1	B2	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C2 (upper advanced)	5.75 / 6	German	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab_googlemeet	15	Outside classroom	""	in this scene we can see Chaplin walking by as someone hhh throws rubble at him hhh then he continues walking hhh and someone throws rubbish onto him hhh so he stops and looks upwards and starts swearing at this person / then he takes out a tin full of half smoked cigarettes / he takes one / and lights it up with a match / he then takes his gloves and throws them into the bin / then he notices a baby crying by his side so he decides to take a look at him and take him / same time a woman is walking by with a trolley so Chaplin decides to follow her and leave the baby into the woman's trolley / suddenly the woman comes out and starts yelling at Chaplin because apparently the baby is not hers / so Chaplin takes the baby again / when he's about to drop the baby where he found him uh / he bumps into an officer so he decides to take the baby again with him / then he finds hhh a old man walking by so he task him to hhh hold the baby while he ties his shoe but at the moment that he / kneels / he runs away / immediately the old man starts following him but hhh Chaplin hides into a garage and the old man cannot find him hhh so he decides to hhh leave the baby into the woman's trolley / the woman comes out of the store and finds that there are two babies in the trolley / at that time Chaplin is just walking by so the woman takes the umbrella and decides to beat him / with the umbrella / and the officer arrives to scene again / the woman starts yelling at the officer so Chaplin decides to take the baby again and leave / towards he sits on a sidewalk and looks at the baby / then he looks at the drain opens him and thinks about hhh throwing the baby into the into the drain / but he rejects the idea so he closes the drain and takes a look at the baby / while he is touching him he stings his finger with a needle because it was holding a note on the baby's blanket / he sticks the needle into the jacket and reads the note that says / please love and care for this orphan child / Chaplin then takes a look at the baby he smiles so he decides to take all= to take all of his stuff and leave with the baby	
Learners	ES_WR_C1_24_14_14_IHM	2020	52 / 60	86.7	C1 (lower advanced)	Male	24	Universidad de Granada	Estudios Ingleses	Máster Universitario	Spanish	Spanish	Spanish	Spanish	7	14	Yes	United Kingdom	2017-2018	9	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	13	Outside classroom	""	The video portrays the humorous adventures of a man (Chaplin) who accidentally gets himself in very problematic situations. At the beginning of the video, Chaplin leaves a building, and not far from there, he has a little accident with what it seems to be ruins of a construction. Later, this man decides to smoke a cigarette, and so he takes one from a box from inside his coat and lights the cigarette with his shoe. When he starts walking again, he finds a little baby on the corner of the street. He decides to pick up the baby and put it inside a chariot he finds not far from there. When the woman returns and finds out someone has put a baby inside, she immediately starts to what it seems shouting at Chaplin. Then, this man takes back the baby he had found and tries to put it back where he was. However, a police officer appears on the scene, so again, Chaplin picks up the baby, and this time he gives it to another man. This new man takes the baby, and he find the chariot of the previous scene and tries the same thing Chaplin had done. The man leaves the scene and when the woman finds out about the baby, Chaplin happens to be walking passed her, and so he's blamed for this action. The protagonist decides to take the baby with him and sits on the boarder of the pavement considering to put the baby inside the sewer but this only lasts for a few seconds in his mind. At the end of the video Chaplin finds what it seems to be a note from the baby's parent asking for someone to take care of this child. The man then smiles and keeps the baby with him.	
Learners	ES_WR_C1_24_12_14_DGC	2020	49 / 60	81.7	C1 (lower advanced)	Male	24	Universidad de Granada	Graduado en Estudios Ingleses	Máster en lingüística inglesa aplicada	Spanish	Italian	Spanish (Argentina)	Spanish	12	12	Yes	England	2018-2019	9	C1	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	14	14. Chaplin	written_online	10	Outside classroom	Bilingual dictionary (Spanish/English)	It's a comical sequence of Charles Chaplin by which he finds himself smoking in an alley when he suddenly sees a baby standing on the floor. He picks up the baby, and tries to give it to a woman passing by with her own baby. The woman rejects taking care of the baby so Chaplin picks it up again, and tries to return it to the previous place where he found it. However, a police officer catches him in the act so he picks up the baby one more time. Going down the street, Chaplin sees a man and tricks him to hold the baby while Chaplin ties his boots so that he could get out of there without the baby. This man, trying to find Chaplin, sees the same baby carriage where Chaplin had unsuccessfully left the baby the first time, and leaves it there. The woman, furious about this, tries to find a solution when, unfortunately for Chaplin, he passes by in front of the woman. She chases him with an umbrella to pick the baby and carries it with him. Finally, Chaplin decides to take care of the baby since anyone else is willing to do it.	
Learners	ES_WR_C1_24_16_14_DPD	2018	50 / 60	83.3	C1 (lower advanced)	Female	24	""	Grado en Estudios Ingleses	""	Spanish	Spanish	Spanish	Spanish	8	16	Yes	United Kingdom	2012, 2013-2014, 2017-2018	18	ISE III (C1)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	17	Outside classroom	""	At the beginning, we can see Charles Chaplin walking in the street when, after an incident, he finds out a newborn baby on his way and decided to take him/her. Later, when he saw a mother with a buggy and her baby, Chaplin thought the baby he found could probably be hers and put him on that same buggy, but the woman said it was not hers and Chaplin took the baby back again. Thus, he tried to leave this kid back on the floor but he picked him up as soon as he noticed there was a police near him. Worried because of having this small kid, he convinced a man to take him/her for a while while he fled. Unfortunately for Chaplin, this man put the baby back on the mother's buggy without being caught by anyone. Hence, when the mother saw Chaplin again, she made him to take the baby out of his buggy. Finally, this hopeless Chaplin, sat down with the kid on his arms, realized that this was an abandoned baby left with a note. After reading it, Chaplin changed his mind about the baby and we can imagine that he looked after the baby as the paper he read only asked for this baby to be loved as he had been abandoned.	
