Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	DE_SP_B2_19_10_14_EA	2019	46 / 60	76.7	B2 (upper intermediate)	Female	19	Universität Bremen	Lehramt für Gy/O	Englisch und Politik	German	Turkish	Turkish	German	9	10	No	""	""	0	Cambridge Certificate B2; TOEFL B2	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Turkish	A2 (upper beginner)	A2 (upper beginner)	A1 (lower beginner)	A1 (lower beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	30	Outside classroom	Spellchecker	so in the beginning of the video Charlie Chaplin walks down the street while things get thrown at him from above someone even screams awkward ass he then lights a cigarette and turns around and sees a baby lying in the corner uh he then picks the baby up and walks turns around in that moment he sees a woman with a carrier walker behind him the woman goes into the building and leaves the carrier outside so Charlie decides to put the baby in it as the woman’s com= as the woman comes out she says to him pardon mister you drop something and puts the baby in the carrier but the woman seems furious and makes clear that the baby isn’t hers so Charlie takes out the baby again and then walks back to the corner where he picked up the baby he l=lays the  baby down and gets up and turns around while he sees a policeman standing behind himthe policeman looks stri=strictly at him so Charlie turns around and picks the baby up again he then starts walking around and turns a corner when he sees a man he goes up to the man and acts like his sho=shoe’s undone so he asked of them to hold the baby and he acts like he wants to tie his shoes again but he actually runs away away so the man is left with the baby the baby uh the man then walks down the street again and sees the carrier with a baby in it so he decides to put the child in the carrier  he then walks away in the same moment Charlie walks down the street and the woman comes out which happens to be the woman from before he se= she sees Charlie and runs after him she beats him and is very angry with him uh and pulls him back to the carrier and tells him to take the baby again Charlie is again for=forced to do so because the policeman th= the same policeman came up to him again so Charlie takes  the baby and walks down the street and sits by the street and thinks about putting the baby in the drain but he doesn’t do so so he looks at the baby and then cuts his finger so he finds / a paper / which was hidden in the banklet of the baby and this on this paper is written please take care of this orphan child so Charlie then decides to keep the baby	
Learners	DE_SP_B2_19_11_14_GD	2018	47 / 60	78.3	B2 (upper intermediate)	Female	19	Universität Bremen	B.A./LA	Englisch/Politik	German	German	Turkish	German	8	11	No	""	""	0	""	C1 (lower advanced)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	4.75 / 6	Turkish	A2 (upper beginner)	A2 (upper beginner)	A1 (lower beginner)	A2 (upper beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	""	""	""	so in the video is Charlie Chaplin who uh walks through a street and people throw their trash out of the window and in the corner of the street he finds a baby and he tries to find the mother of the baby and then a woman walks by and she and he thinks that it’s her baby and tries to give it back to her and she tells him that it was not her baby and is kind of mad with him so he takes the bay back and tries to put it back into the corner and a police officer walks by and / asks him why he put the baby there and to take it back he takes it back and uh walks down another street and there’s a man and he tries to give it to a man while he pretends that he wants to do with something with his shoes and when he runs away the man that has the baby sees the woman with the other baby and tries to give it to her again and I think by innocent uh Charlie Chaplin walks by the woman again and she sees him and runs after him to give the baby back to him and he takes it back and  / sits down on uh the street and he like a= analysis the baby and finds a little card where someone asked him to love ‘n’ carry the baby and there the video ends by him just like having the baby in his arms and smiling to him / ‘n’ that’s it	
Learners	DE_WR_B2_20_12_14_EB	2018	43 / 60	71.7	B2 (upper intermediate)	Female	20	Universität Bremen	English Speaking Cultures	Religionswissenschaften/Religionspädagogik, English Speaking Cultures, Lehramt Gymnasium/Oberschule	German	German	German	German	8	12	No	""	""	0	""	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	French	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	Written	14	14. Chaplin	written_online	10	Outside classroom	""	"The sequence ""The kid/The baby"" from Charles Chaplin shows Chapling walking down a dirty street, perhaps close to a building site. Stones fall down from the rooftops and almost hit Chapling. While he grumbles about the falling rubble he sees a baby covered in blankets lying in a dirty corner. Chaplin recognizes a woman carrying a pram and assumes that the baby is hers. When Chaplin tries to put the baby back into the pram, the woman gets angry and curses at Chaplin. Cunfused, Chaplin puts the baby back into the corner, where a police officer watches him and gets Chaplin in trouble. While running away from the police officer, Chaplin places the baby in the arms of an old man, who gets confused and looks for the place where the baby might come from. The old man finds the woman with the pram, places the baby inside the pram and disappears.At this moment Chaplin arrives at the place where the woman with the pram stands. The woman blames Chaplin again, who takes the baby out of the Pram and runs away. He sits down at the kerb and thinks about what to do with the child. While he weights up whether to put the baby into the sewers, he finds a letter, whch says ""Please love and care for this orphaned child"". Smilingly, Chaplin puts the letter inside the pocket of his coat and leaves with the baby in his arms."	
Learners	DE_SP_B2_20_12_14_EB	2018	43 / 60	71.7	B2 (upper intermediate)	Female	20	Universität Bremen	English Speaking Cultures	Religionswissenschaften/Religionspädagogik, English Speaking Cultures, Lehramt Gymnasium/Oberschule	German	German	German	German	8	12	No	""	""	0	""	C1 (lower advanced)	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	5.5 / 6	French	B1 (lower intermediate)	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	""	""	""	uh in the clip Charlie Chaplin walks down a dirty road where lots of rubble falls down also hits him uh he’s quite angry about the situation in the street uh lits a cigarette to calm himself down probably afterwards he finds a baby covered in blankets in a corner he picks the baby up uh / thinks about what to do with the baby and where the baby belongs to when a woman crossed his road and he recognises the woman and sees her she’s also carrying another baby and she thinks that he thinks that the baby g= belongs to the woman so he places the baby he found  next to her baby when the woman recognizes this she gets angry about Charlie Chaplin and / also hits him and shouts at him probably so he takes the baby and runs away / then he tries to put the baby back into the corner where he found it but a police officer watches him so he runs away from the officer with the baby / then he crosses or meets an old man and he gives the baby to the man and / pretends to tie his shoes when the man holds the baby he just gets up and run away and hhh the old man whose got the baby now also runs away with the baby and tries to follow Charlie Chaplin who hides in a house then the old man also sees the woman with the other baby and puts the f= baby who was found in the corner next to the baby of the woman uh and runs away again then Charlie Chaplin meets the woman another time who sees the baby in her next to her baby and gets angry another time and hits Charlie Chaplin another time who takes the baby again and runs away with the baby / uh / then he sits down on a / s= on the side of the street and thinks about what to do with the baby right now whether he should place it just next to the street then he finds a small piece of paper inside the blankets of the baby which says that this baby is an orphan and needs someone to care about uh care take care of the baby ‘n’ then he just takes the baby smiles and goes away with the baby in his arm	
Learners	DE_WR_B2_21_9_14_AR	2019	47 / 60	78.3	B2 (upper intermediate)	Female	21	Universität Bremen	Lehramt	Englisch, Physik	German	German	German	German	12	9	Yes	Ireland, USA	2014-2015, 2017-2018	10	Cambridge Certificate Level C1	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	B2 (upper intermediate)	5.25 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	35	Outside classroom	Bilingual dictionary (German/English)	In the black and white video, you can see a man (Charlie Chaplin) walking down the street. A woman who lives in a house on the street throws rubbish out of the window. The rubbish falls on Charlie, but he continues walking. After he is hit by rubbish for the second time, he takes out a cigar and starts to smoke it. Then he sees a baby, wrapped up in a blanket, laying on the ground. He looks around but no one is there. He picks up the baby and as he turns around he sees a woman with a stroler and a baby in it. Charlie goes to the stroler and places the baby in it. The mother of the other baby is not pleased with Charlies action and argues. So he takes the baby out of the stroler and goes back to where he found it. There he puts the baby down on the street. As he starts to walk away a police officer occurs. Charlie turns around takes the baby and runs away. He meets an old man who is walking along the street and hands the baby over to him before the old man could agree. Then he hides from the old man. Stuck with the baby the old man walks past a stroler and puts the baby into it. The stroler belongs to the woman that Charlie wanted to give the baby to earlier. Charlie passes the stroler, in the same moment in which the woman sees the other child next to hers. She runs after Charlie, hitting him with an umbrella. She forces him to take back the baby. Charlie takes the baby and sits down on the sidewalk. He finds a note in the blankets, saying that someone should love this orphaned child. In the last sequence of the video, he smiles at the baby, and walks away.	
Learners	DE_SP_B2_21_9_14_AR	2019	47 / 60	78.3	B2 (upper intermediate)	Female	21	Universität Bremen	Lehramt	Englisch, Physik	German	German	German	German	12	9	Yes	Ireland, USA	2014-2015, 2017-2018	10	Cambridge Certificate Level C1	C2 (upper advanced)	C2 (upper advanced)	C1 (lower advanced)	B2 (upper intermediate)	5.25 / 6	""	""	""	""	""	Spoken	14	14. Chaplin	spoken_offline_lab	""	""	""	in the video you can see a man walking down the road and a woman throwing out rubbish out of her window when he’s hit by rubbish for the second time he comes to a halt and takes out a cigarette / after that he sees a child lying on the ground and picks it up then in the background you can see a woman walking down the road with her stroller and an other baby in the stroller so he thinks that it’s a good idea to put the baby that he found into the stroller but after he does that the woman argues with him that it is not her child and he takes the baby back then he wants to put the baby back to the place where he found it but he encounters a police man so he picks up the baby and leaves the place in the next scene scene he meets an old man and gives the baby to him and runs away then he hides and the old man passes a shop where he sees a stroller and puts the baby into that stroller the stroller is the one that the man put the baby in before so in the next scene you can see the man passing the stroller and the woman that owns the stroller coming out of a shop and sees the man passing the stroller and he sees the other baby in her stroller so the woman follows him and is punching him with an umbrella you can also see a policeman coming to the scene so the man needs to take the baby again he walks away ‘n’ then he sits down on the side walk and then he opens the blanket in which the baby is covered and he finds a note saying that this child is an orphan and the child needs someone to love ‘n’ in the end of the scene you can see the m=man leaving with the baby	
Learners	DE_WR_B2_22_15_14_LSO	2019	44 / 60	73.3	B2 (upper intermediate)	Female	22	Universität Bremen	Zweifach Bachelor mit Lehramtsoption GyO	Englisch, Erziehungswissenschaften und Geschichte	German	German	German	German	7	15	Yes	USA	2014-2015	5	""	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B1 (lower intermediate)	4.25 / 6	Spanish	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	A2 (upper beginner)	Written	14	14. Chaplin	written_online	45	Outside classroom	Bilingual dictionary (German/English), Spellchecker	The four minutes YouTube video “Charles Chaplin - The kid - The baby” in form of a silent, short, black and white movie where the actions are highlighted by music shows Charly Chaplin finding an orphan baby and his struggle to find the baby’s home until Chaplin submits to love and care for the orphan.  <br/>  <br/> The video starts with Chaplin authentic walking down the street and smoking. The people in that street throw there construction waste on the street and Chaplin gets hit. He stops and sees the lonely orphan baby. He wants to help the crying baby. He places him in the next baby buggy but the woman protests. Chaplin has to keep the baby. The near by police officer stops him to left the orphan alone in the street and Chaplin fails to hand the child to an other man on the street. In the end Caplin can’t leave the baby alone on the dirty street and takes the orphan with him.	
Learners	DE_SP_B2_22_15_14_LSO	2019	44 / 60	73.3	B2 (upper intermediate)	Female	22	Universität Bremen	Zweifach Bachelor mit Lehramtsoption GyO	Englisch, Erziehungswissenschaften und Geschichte	German	German	German	German	7	15	Yes	USA	2014-2015	5	""	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	B1 (lower intermediate)	4.25 / 6	Spanish	A2 (upper beginner)	B1 (lower intermediate)	B1 (lower intermediate)	A2 (upper beginner)	Spoken	14	14. Chaplin	spoken_offline_lab	45	Outside classroom	Bilingual dictionary (German/English), Spellchecker	it is a black ‘n’ white movie from Charlie Chaplin called The Kid and it it starts where Charlie Chaplin is walking down / a dirty street and uh he gets get hits by uh / tra= uh / cabbage thrown out of the window and / he was smoking before / and / uh he lost his / cigarette so he stops and hi= lits up a new cigarette / hhh uh / but then he sees a little baby all / by his own only / wrapped in blankets / he takes the baby and is wondering what to do with the baby so he sees a mother walking by / and / he drops it off in the / baby car of the mother / but / the mother turns around and / gets angry because / she looks like it it’s not her baby and she says okay you / forgot something so he has / to take the baby with him and wants to place it back but a / policeman comes back by / hhh comes back and / uh / so Charlie Chaplin feels he can’t drop the baby ‘n’ takes it with him hhh / and / a ol= man is walking by so / he ask him to hold the baby for a minute / to / close the shoe but and then starts running away / so he got rid of the baby / but the old man is placing the baby back in the car of the mother from before / hhh and uh / the mother gets really angry / again because it’s not her baby / and see / see she sees Charlie Chaplin / and / thinks that he dropped again the baby in her baby car / hhh and / uh so Charlie Chaplin has to take the baby back and / uh / then / he uh / finds a paper / that uh / if someone finds the baby / he should care ‘n’ love the baby / and / he can= let the baby all on his own on the street so he takes the baby ‘n’ looks like he wants / to care for the baby	
Learners	DE_WR_B2_23_14_14_GZ	2018	45 / 60	75	B2 (upper intermediate)	Female	23	Universität Bremen	LA, BA	Englisch, Germanistik	German	Italian	German	German	9	14	No	USA, England	2007, 2014, 2015, 2010	0	C1	B2 (upper intermediate)	C2 (upper advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	""	""	""	""	""	Written	14	14. Chaplin	written_online	31	Outside classroom	Spellchecker	Charlie Chaplin's Film deals with a foundling which he notices laying on the street and his struggle to seek out a place where he could leave the child without feeling guilty. Since his attempts of leaving the baby in another woman's stroller remain unsuccessful and the idea of giving the baby to strangers turns out the same way, he gets used to keeping the baby. As he finds a note in the baby's clothes which bid the person finding the child to love it and care for it, it seems like Chaplin decides to do so.	
Learners	DE_WR_B2_23_16_14_AQ	2019	47 / 60	78.3	B2 (upper intermediate)	Female	23	Universität Bremen	Fachbereich 10	English-Speaking Cultures und Frankoromanistik	German	German	German	German	7	16	Yes	England	2018	3	Cambridge C1	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Written	14	14. Chaplin	written_online	70	Outside classroom	Bilingual dictionary (German/English)	"In the video ""The kid"" Charlie Chaplin is walking through the dusty streets of a district. When he passes the houses he is always hit by objects that somebody throws out of the window. After a while he reaches a place of dustbins where there is no risk of falling items anymore. When he calmly smokes a cigarette he notices a bundle of clothes behind one of the containers. Charlie Chaplin soon finds out that there is a baby inside the bundle. At first, he assumes the baby fell out of a window, then he sees a mother with a child in a pushchair and thinks that this woman could have dropped the other baby. However, he tries to get the woman's attention in vain. That's why Charlie Chaplin simply puts the baby into the lady's pushchair. When the woman finds out that there is another baby in her child's pushchair she becomes very angry and insistes Charlie Chaplin to fetch back the baby. When Charlie Chaplin decides to put the baby back where he had found it he is caught by a policeman. In his next attempt to get rid of the baby Charlie Chaplin tries to give the little child to a man, who carries a walking stick. <br/> The man does not want to be responsible for the baby and puts it again into the woman's pushchair. When the lady discovers that the strange baby is back in her child's pushchair she is very furious, chases Charlie Chaplin, hits him with her umbrella and forces him to fetch back the baby. Eventually, Charlie Chaplin feels so overwhelmed with his duty to care for the child that he considers to throw it into gully. When he discovers a note into the baby's bundle that begs the finder to lovingly care for this orphan Charlie Chaplin changes his opinion and decides to look after the child."	
Learners	DE_SP_B2_23_14_14_GZ	2018	45 / 60	75	B2 (upper intermediate)	Female	23	Universität Bremen	LA, BA	Englisch, Germanistik	German	Italian	German	German	9	14	No	USA, England	2007, 2014, 2015, 2010	0	C1	B2 (upper intermediate)	C2 (upper advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	""	""	""	""	""	Spoken	14	14. Chaplin	spoken_offline_lab	""	""	""	okay so uh he walks down the street as someone is emptying his or her trash out of the window and he got almost hit by the trash that’s why he stopped and uh as soon as he stopped uh he saw a baby lying on the street which he / uh yeah took in a way and he uh as soon as he took it he tries to get rid of it ‘cos he obviously doesn’t know what to do with the baby so uh he meets a woman with uh who is uh yeah  going down the street with her own child and he tries to put it in her stroller I think ‘n’ then uh she gets mad ‘cos she obviously doesn’t want to take care of two children ‘n’ she doesn’t know what to do with this / yeah / uh with this child so uh yeah then he uh takes it out out of the stroller again and uh he keeps walking down the street and keeps trying to find oh no before that he uh is trying to lay the baby back on the ground but then the police officer also uh comes and uh yeah I guess pretty mad ‘cos he obviously thinks that he uh tries to get rid of his own son or daughter uh in the middle of the street and uh so uh he can’t do that obviously so Chaplin uh carries the baby or keeps on carrying the baby uh and uh yeah he needs to do it again again it doesn’t work out to you know get rid of the baby hhh somehow and uh in the end he is uh sitting on the pavement and uh he’s looking at the baby ‘n’ he’s finding uh this kind of a letter or note saying love ‘n’ love the baby and take care of it something like that and so uh he probably gets emotional and uh walks away with the baby in his arms so I guess he’s trying to keep it and uh love it and take care of it because the parents are not around	
Learners	DE_SP_B2_23_16_14_AQ	2019	47 / 60	78.3	B2 (upper intermediate)	Female	23	Universität Bremen	Fachbereich 10	English-Speaking Cultures und Frankoromanistik	German	German	German	German	7	16	Yes	England	2018	3	Cambridge C1	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Spoken	14	14. Chaplin	spoken_offline_lab	""	""	""	okay in this video I can see Charlie Chaplin who walks through his street uh the streets are dusty and the houses appear a bit fragile because every time uh e= every time he passes the houses some things fall down uh / yeah and he always uh passage outside because he doesn’t want to be hit by things uh uh someti= some= after a a while he reaches a place where a dustbin stands and behind one of these dustbins he finds a little baby uh at first it seems that somebody has dropped the baby especially a woman who has a push chair with another baby inside so he decides to go to the woman and tell her that she lost the child but the woman didn’t doesn’t want to believe him and appeared a bit angry she might assume that it’s not her child because uh he wants to get rid of it so I think that he wants to make xxx to care for the child so Cha=Chaplin takes the child back and goes goes ‘n’ leaves the woman alone and wants to bring the child back to where he found it but then meets a policeman and he uh / actually xxx Charlie Chaplin who takes the child back and tries to give it to the man with the walking stick and uh then he gives it really to the man and puts it in his arms and escapes from the situation but the man doesn’t want to hurt the child either and he puts it back into the woman’s care but then the woman discovers that the child that he xxx Charlie Chaplin xxx and forces him to to take the child back and she also calls the policeman with xxx Charlie Chaplin take the child back and goes away and then he sits on the street and considers to throw the child in a gully but then he stops and now looks in the child’s xxx please care ‘n’ love this orphan child he feels sorry for the child xxx and he decides to care for the child xxx	
Learners	DE_WR_C1_19_9_14_AK	2018	48 / 60	80	C1 (lower advanced)	Female	19	Universität Bremen	Frankoromanistik/English-Speaking Cultures, BA	Französisch/Englisch	German	Turkish, German	German	German	10	9	No	""	""	0	""	C1 (lower advanced)	B2 (upper intermediate)	C1 (lower advanced)	C1 (lower advanced)	4.75 / 6	French	B1 (lower intermediate)	B1 (lower intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Written	14	14. Chaplin	written_online	25	Outside classroom	Bilingual dictionary (German/English)	At the beginning of the video, the protagonist Charlie Chaplin finds a baby on the street by chance. Since he doesn't know what to do with the child, he tries to get rid of the kid, first by putting it into a somebody else's pram, maybe assuming that the child belongs to this woman, who, however, chases them away angrily. When Charlie wants to put the child back to where he found it, a police officer watches him, thinking that Charlie wants to abandon the child. After that Charlie takes off, together with the kid. He meets a passer-by, slipping the child into the passer-by's hand, before taking off again. The man who's got the child now unknowingly puts it into the same pram as Charlie did before. When the woman realizes that the unknown child is back again in her pram, she immediately thinks of Charlie who passes the street at that very moment. After getting beaten up by that lady and while argueing the police officer walks over and Charlie sees himself forced to take the child with him one more time. Then, he sits down on the roadside. When he notices a drain right next to him, he considers to throw the kid into it for a second but he decides not to do it. Shortly after, he finds a note in the child's cloth, saying that this child is an orphan that needs to be taken care of and that needs to be loved.	
