Subcorpus	Filename	Year data collection	Placement test score (raw)	Placement test score (%)	Proficiency	Sex	Age	School/University/Institution	Major	Year at university/school	L1	Father's native language	Mother's native language	Languages spoken at home	Age of exposure to English	Years studying English	Stay abroad in English speaking country (>= 1 month)	Stay abroad (where)	Stay abroad (when)	Stay abroad (months)	Language certificates (type and level)	Proficiency (self-assessment) speaking	Proficiency (self-assessment) listening	Proficiency (self-assessment) reading	Proficiency (self-assessment) writing	Proficiency (self-assessment)	Additional foreign language(s)	Proficiency (self-assessment) in additional language speaking	Proficiency (self-assessment) in additional language listening	Proficiency (self-assessment) in additional language reading	Proficiency (self-assessment) in additional language writing	Medium	Task number	Task title	Writing/audio details	Minutes taken to complete the task	Where the task was done	Resources used	Text	Original text
Learners	DE_WR_C2_21_9_13_MB	2016	57 / 60	95	C2 (upper advanced)	Male	21	Bremen	BA English Speaking Cultures, Teacher Training: English, Spanish	1st year undergraduate	German	German	German	German	11	9	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Spanish	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Written	13	13. Frog	written_online	""	Inside classroom	""	Mark had spent the whole day playing and running around in the fields with his dog. At some point they had encountered a frog and managed to capture him in a large jar. Now it was getting dark and Mark sat in his room, contemplating the frog with curiosity. Soon he became tired and went to sleep. However, when he woke up the next morning, the jar was empty. Left unguarded, the frog had managed to escape at night. Mark was sad that the frog had abandoned him, since he only wanted to become friends with him. So, in order to find his friend, Mark and the dog went back out into the fields and started calling out to the frog. They looked in the fields, and in the forest. Finally, and near desperation, Mark climbed onto a huge rock and once more shouted for the frog. He did not receive an answer, but suddenly a deer broke through the trees and pushed both Mark and the dog off a cliff. Screaming, they fell into a pond, wwhich they had overseen before. As both were good swimmers they managed to climb out of the water without difficulties. While they were catching their breath, Mark suddenly caught sight of the very frog they had been looking for all the way. And he wasn't alone: Mark realised that the frog he had captured so selflessly had, in fact, a family. When he realised this, Mark decided it was better to leave the frogs in the forest, where they belonged. He waved goodbye and, along with the dog, started the journey back home.	
Learners	DE_WR_C2_21_11_13_JB	2016	55 / 60	91.7	C2 (upper advanced)	Female	21	Bremen	BA English Speaking Cultures, Teacher Training: English, French	1st year undergraduate	German	German	German	German	10	11	Yes	Australia, New Zealand	""	9	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French, Spanish	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day, there was a littel boy and his little friend the dog. They were in the boy's room, sitting on the floor with a glass jar in front of them. In that glass jar there was a frog which the two friends had found ealier in the afternoon. They were admiring it. Because it was late already, the boy and the dog went to bed. While they were sleeping the frog escaped from the jar and jumped off. When the two little friends woke up in the morning the frog was gone and they were shocked and really sad. Straight away they went out to search for it. They went into the fields and the forest, shouted its name and hoped for it to return. They wanted their new friend back and were scared something might have happened to him. They even climbed trees and searched in every possible spot. When the boy climbed a rock, suddenly, a deer appeared and threw him into a pond next to the rock the boy had climbed. The dog landed next to the boy in the pond. Completely soaked they managed to climb out of it, holding on to a tree that had fallen down. When they took a breath on that tree stem they noticed something: There it was, the frog they had been searching for for the whole time. It was there with its wife and a few kids. It rushed to their minds how silly they were not having searched for it by the pond. When they realised that the frog had a family they understood that this was the place where it belonged and not into a glass jar next to the boy's bed. They waved the family goodbye and went back home.	
Learners	DE_WR_C2_21_13_13_LP	2016	55 / 60	91.7	C2 (upper advanced)	Female	21	Bremen	BA Politics: Politics, ESC	1st year undergraduate	German	German	German	German	8	13	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Spanish, Hebrew	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	Once there was a little boy who had a frog and a dog as his pets. One night, while the boy was sleeping the frog climbed out of the jar that was his home. In the morning the boy and his dog awoke to find the jar empty. Immediatly they set out into the forest to look for the frog. They called for him, serached trees and bushes but they could not find him. At one moment, when the boy climbed a rock to call for his frog a deer appeared and lifted him up with his horns. The deer carried the boy to the edge of a small river and through him into the water, the dog at his heels. Both boy and dog landed in the shallow water and where able to make it to the bank. They held on to an old tree to recapture their breath when looking behind it they discovered the frog they had been looking for all along, happily reunited with his family. Kgnowing the fro was safe and happy they waved goodbye and set out for their home.	
Learners	DE_SP_C2_21_13_13_LP	2016	55 / 60	91.7	C2 (upper advanced)	Female	21	Bremen	BA Politics: Politics, ESC	1st year undergraduate	German	German	German	German	8	13	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Spanish, Hebrew	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Uh one day there was a little boy who had a dog and / a frog that he had caught in a glass / and when the boy and his dog went to sleep uh the frog managed to climb out of this / glass prison / and when the boy waked next morning he was / very shocked to find his frog was gone and he set up to search for his frog pet together with his dog and he went to the forest and into the meadows and searched everywhere and called for the frog / and the dog tried to help hhh by chasing bees and the boy climbed trees and looked everywhere / for his frog and climbed rocks / and found only a stag / who / took him up and accidentally pushed him over a cliff together with his dog so when the dog and the boy fell into the water and xxx be shocked they managed to climb out of it after some time and eventually behind an old tree they found the frog together with his frog family and were very happy to see the frog and decided to let the frog stay with his frog family in the meadow and went home again.	
Learners	DE_SP_C2_21_9_13_MB	2016	57 / 60	95	C2 (upper advanced)	Male	21	Bremen	BA English Speaking Cultures, Teacher Training: English, Spanish	1st year undergraduate	German	German	German	German	11	9	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Spanish	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Uh / one day Marc and uh his best friend his dog uh had laid in the fields and they had managed to to caught uh / to catch a frog and uh they put him in a jar and were happily admiring the frog when finally it was time for them to go to sleep / uhm at night the frog managed to to climb out of the jar and escaped / then the following morning when Marc and his dog woke up uh they saw that the frog was g= was gone and uhm they were very sad about that so they went looking for him / uh they went back into the woods where th= where they found the frog and uh / they shouted for the frog frog where are you and looked everywhere uh they looked in empty trees uhm finally Marc even climbed onto a rock uh shouting for his friend the frog / and then suddenly uh a wild deer appeared uh pushing the two Marc and his dog off a cliff / uh they fell down into the water / and luckily both of them were good swimmers and soon they managed to climb out / climb out of the water / when they looked around / uhm they saw what they've been looking for they had been looking for / uh they saw their friend the frog and uh they saw that he had a family uh / he had / a wife and many kids uh and they noticed that uh the frog might be happier here with his family in the woods than in a jar they'd they had put him / so they waved good-by and went home.	
Learners	DE_SP_C2_21_11_13_JB	2016	55 / 60	91.7	C2 (upper advanced)	Female	21	Bremen	BA English Speaking Cultures, Teacher Training: English, French	1st year undergraduate	German	German	German	German	10	11	Yes	Australia, New Zealand	""	9	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French, Spanish	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Uh one day there was a little boy with his little friend the dog and they found a frog and they they really liked it and at night when it got dark they went to bed / for when they woke up in the next morning uh the frog has escaped so they went out to search for it and they went to the forest into the fields and / uhm yeah they search for it they they scream uh frog, where are you they climb trees they climb stones and rocks and uh at some point there was a deer that / uhm for some reason threw the dog and the boy into / uhm into a lake or into a pond and yeah th= hhh they both got really wet and when they climbed out of the pond they found the frog with its family / and had uh a few kids hhh few little frogs and a frog wife hhh and yeah when they saw that they realized that it wasn't right to keep the frog in in a glass and t= to play with it at home because it belonged to the to the pond and into the forest / so yeah they went home and / were happy that they / had found the frog and knew where it belonged.	
Learners	DE_WR_C2_22_10_13_TZ	2016	56 / 60	93.3	C2 (upper advanced)	Male	22	Bremen	BA Teaching Gym:	1st year undergraduate	German	German	German	German	10	10	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	ONe day a little boy brought home a frog he caught earlier and put it in a glass jar. He showed this Frog to his puppy and both looked at it with fascination. When the boy and his puppy go to sleep at night the frog manages to escape the jar. Apparently the boy forgot to put the lit of the jar back on and so the frog can climb out. The next morning the little boy finds that his frog had escaped over night. Eager to get his new pet back, he and is puppy venture out into the nearby fields to recover him. After a short while they find themselves at the edge of a wood. There the puppy and the boy keep looking for the frog, yet all the puppy can find is a wasp nest, while the boy unsucessfully looks into an empty tree stomp. In search of the frog they continue their journey deepter into the wood. The pupp keeps snuffing around, the boy keeps calling for the frog. While climbing a rock the boy tumbles over a stag that pushes the boy and his puppy down a little cliff into the pond below. After craling out of the muddy water the boy and his puppy continue looking for the frog around the pond. Finally they manage to find not only a single frog but what appears to be a little family of frogs behind a rotting tree stomp. After seeing the frog family together the boy seemingly understands why his frog escaped and decides to leave him with his family. Waving goodbye he and the puppy run off to their home.	
Learners	DE_WR_C2_22_12_13_AK	2016	56 / 60	93.3	C2 (upper advanced)	Female	22	Bremen	BiPEB Teacher Training: English, Maths, German	1st year undergraduate	German	German	German	German	10	12	Yes	USA	""	28	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Latin, Spanish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day, Tim had caught a frog while he was playing outside. He puts the frog in a jar and spends the rest of the day observing it. After he and his dog John go to sleep, the frog escapes from the jar. The next morning Tim woke up and found the frog gone. He and John go out to look for their new friend. They scavenge through the woods, checking the trees and bushes, calling out for their amphebic friend now and then. Suddenly Tim and John encounter one of the woodland creatures, but not the one they were looking for. A large male deer picks Tim up with his antlers and throws hi into a small pond. Once Tim and John manage to escape, they continue with their search. Behind a fallen tree trunk they finally ind their frog friend. But there is a surprise: Their friend has a family. They decide to leave the frog where he belongs and Tima and John make their way home after a full day of adventuring.	
Learners	DE_WR_C2_22_10_13_JW	2016	56 / 60	93.3	C2 (upper advanced)	Male	22	Bremen	BA English Speaking Cultures: ESC, German	1st year undergraduate	German	German	German	German	10	10	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	""	""	""	""	""	Written	13	13. Frog	written_online	""	Inside classroom	""	One day, little Timmy found a frog and decided to keep it in a jar. While he himself was very happy about his new pet - a friend for his dog Butcher, mayhaps -, the frog did not share this happiness and escaped in the middle of the night. When waking up, Timmy was shocked to find out that the frog was gone, so he decided to go and look for him outside. He and Butcher spent almost the whole day wandering in the forest, climbing up trees and rocks, shouting (and barking) all the way. But the frog was nowhere to be found. Instead Timmy stumbled over a deer with majestic horns when he climbed up a pretty stone. The deer, not happy with a little, stupid boy on his head, got angry and threw Timmy and Butcher into a lake. Both boy and dog were soaking wet when they came out of the water. Exhausted, Timmy lay down flat on his belly over a tree trunk - and, miracles happen, this is were he found the escaped prisoner. The frog, he now learned, had a family. Upon realizing what this meant, Timmy decided to leave the frog in the depths of the forest and made his way home. Fortunately, he did not get in trouble with the deer again.	
Learners	DE_WR_C2_22_12_13_AS	2016	55 / 60	91.7	C2 (upper advanced)	Female	22	Bremen	BA Teaching Gym/OS: English, Geography	1st year undergraduate	German	German	German	German	10	12	Yes	Australia	""	26	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Latin, French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day,... After an exciting day in the forest, Tim and his dog Struppi sat at the end of the bed in Tim's room and inspected their earlier find: a little frog, who was now sitting, not moving, in the glass jar Tim had put him into. As that got boring pretty quickly, Tim and Struppi decided to call it a night and go to bed. What they did not expect was, that the frog had just waited for this to happened and regained his strength and climbed out of the jar. When Tim and Struppi saw the empty jar in the morning, they could not believe it and decided to go search for their friend in the forest, where they had foud the frog the day before. <br/>  They searched everywhere, Tim climbed every tree in the area to get a better view and Struppi got himself into trouble with a bee hive, when trying to find the frog around it. Tim also climbed rocks, which his mum had always told him not to, since they can be pretty slippery, but that was not the problem... He held onto what he thought was a branch of a bush, but suddenly this branch started moving and he got picked up by a deer that had rested behind the rock. It gave Tim a good push and he fell down a little cliff, accompanied by his true friend Struppi.  <br/>  Both landed in the little pond below and got a big fright. They draged themselves out of the water and on to a dead tree stem, where they let out many coughs and took a couple of deep breath, before they were able to climb on top of the stem and look around. They could not believe what they saw: it was the frog family they found the day before and one of the frogs jumped towards Tim and Struppi straight away. That must be their friend, they thought, and since both sides seemed equally happy to be reunited, the rest of the frog family did not mind their fellow leaving with his friends. <br/>  Tim carried the frog on his hand, since he did not bring he jar, and with his other hand he waved good bye to the rest of the frog family.	
Learners	DE_WR_C2_22_10_13_CS	2016	56 / 60	93.3	C2 (upper advanced)	Female	22	Bremen	BA English Speaking Cultures, Teacher Training: English, History	1st year undergraduate	German	German	German	German	11	10	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French, Spanish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day, a litle boy called Tom sat in is room with his friend the dog. In the morning he had been out in the forest and there he had found a frog and brought the frog with home to put him in a looking glass. The whole day and the whole evening he had been sitting in his room, watching the frog but when the night came he went to sleep. The frog waited until the boy was fast asleep and escaped from the glass and the boys home to return into the forest. <br/>  When the boy woke up the next day, he found that the frog had disappeared and after being sad for a little while, he sat out to find the frog again. Together with his dog, he searched every part of the forest. He called out to the frog, he climbed on trees and stones. When he stood on the biggest stone he had ever climbed, he got a bit scared and grapped the branches of a tree to prevent himself from falling down. But suddenly the tree started moving and Tom discovered the branches to be the crown of a deer. The deer did not like to be used by a boy and threw Tom into a nearby stream.  <br/>  Tom could rescue himself by holding onto a treetrunk and behind the treetrunk he found the most surprising sight. The frog he had cought the day before sat there together with his family . Seeing the frog so happy, Tom did not want to seperate him from his home again and went away in peace.	
Learners	DE_WR_C2_22_13_13_SW	2016	59 / 60	98.3	C2 (upper advanced)	Female	22	Bremen	BA English Speaking Cultures: ESC, Cultural Studies	1st year undergraduate	German	German	German	German	8	13	Yes	USA	""	13	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Spanish, French	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day there was a little boy sitting in his room with his dog. Together they are looking at a frog that is sitting in a glass jar.While the boy sleeps at night the frog escapes from its glass jar and when the boy wakes up in the morning, he sees that the frog is gone. Together with his dog he goes looking for the frog. They walk through the woods and climb on rocks, but the frog is nowhere to be found.At one point they get to a cliff and suddenly a deer appears and pushes both the little boy and the dog off of that cliff.They fall into the water and swim back to the land where they sit down on a fallen tree.And next to this tree they find the lost frog who appears to have found his family.	
Learners	DE_WR_C2_22_14_13_CB	2016	55 / 60	91.7	C2 (upper advanced)	Female	22	Bremen	BA English Speaking Cultures: English	1st year undergraduate	German	German	German	German	8	14	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French, Spanish	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	13	13. Frog	written_online	""	Inside classroom	""	One day a boy and his dog caught a frog. They put the frog in a big glass container. During the night the frog escaped without them noticing. In the morning when the boy realised the frog was gone he went out with his dog into the nearby woods. The boy and his dog searched in empty woodholes and beehives. They even went to look for him on top of a rock and in bushes. In one of the bushes was a deer hidden and the deer heaved the boy up with his antlers and threw him into a small lake, which was more of a big puddle really. They boy then climbed out of the lake with the help of an empthy woodtrunk and behind it he found his frog together with a whole gathering of other frogs. He picked up his little frog friend, waved goodbye to the other frogs and the three made their way home.	
Learners	DE_SP_C2_22_10_13_TZ	2016	56 / 60	93.3	C2 (upper advanced)	Male	22	Bremen	BA Teaching Gym:	1st year undergraduate	German	German	German	German	10	10	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Ok one day uh a little boy found a frog and brought it home He put it in a in a jar and uh yeah his little dog also / looked at the frog then the dog and the boy went to sleep but that night the frog escaped the jar and when the boy woke up and the dog too they discovered that the frog was gone so they went outside looking for the frog calling its name possibly uh the dog stumbled upon a bees' nest the boy was looking for the frog in a tree then they climbed what they believed to be a rock but uh it turned out that / there was actually a deer uh the deer then pushed the boy and his dog into a little lake uh where they continued to search for their frog and eventually they found multiple frogs sitting on a log beside them.	
Learners	DE_SP_C2_22_14_13_CB	2016	55 / 60	91.7	C2 (upper advanced)	Female	22	Bremen	BA English Speaking Cultures: English	1st year undergraduate	German	German	German	German	8	14	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	French, Spanish	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	One day a boy and his dog caught a frog / but during the night the frog escaped / the next morning the boy was very sad because he misses his frog so he and his dog went out to the fields and to the forest and looked in tree stumps and beehives but they couldn't find the frog / then the boy uh climbed on a rock and looked into the bushes and in the bush there was a deer and the deer picked him up and threw him down the cliffs and the boy and his dog fell into a lake / uh all wet the boy and his dog climbed on another tree stump to get out of the lake / and behind that tree stump there was his frog with his family so he xxx was very happy and took his frog back home.	
Learners	DE_SP_C2_22_12_13_AS	2016	55 / 60	91.7	C2 (upper advanced)	Female	22	Bremen	BA Teaching Gym/OS: English, Geography	1st year undergraduate	German	German	German	German	10	12	Yes	Australia	""	26	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Latin, French	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	One day after an exciting day outside Paul and his friend / Jim his little dog and looked at what they've found earlier in the forest / it was a little frog and Paul was so delighted about it / when he went to sleep though the frog made its / way out of the glass box that he was kept in and escaped so when Paul and / his dog awoke in the morning that frog was gone / he was devastated and decided to go outside and try to find his frog / he went into the forest and yelled for his frog uh he looked everywhere on trees in on rocks but / he could just not / be anywhere to be seen / uh meanwhile his little helper his dog got attacked by a beehive and was pretty freaked out about that so Paul continued on his own and climbed up a rock he yelled and yelled and grabbed onto a stick not to fall off then all of a sudden the stick started moving and Paul found himself on a head of a deer / he was pretty / scared and started screaming so the deer freaked out and pushed him forward so that he fell down the little cliff he was on and into the water / his little dog meanwhile had followed him and also fell into the water so now they were both soaking and had to try and find the way out of the water and onto the ground / in doing so they saw a big / branch of a tree and went towards it rested on it and tried to dry there / what they found behind that branch surprised them though it was a family of frogs they were very happy to see them and guessed that one of them must have been their frog because it jumped towards them / so after having a little chat with the hhh dog uh with the frog family they took their frog with them again and waved good-by.	
Learners	DE_SP_C2_22_13_13_SW	2016	59 / 60	98.3	C2 (upper advanced)	Female	22	Bremen	BA English Speaking Cultures: ESC, Cultural Studies	1st year undergraduate	German	German	German	German	8	13	Yes	USA	""	13	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Spanish, French	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	A1 (lower beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Uh one day a boy was sitting in his room and looking at the frog that he caught was sitting in the glass together with his dog / uh at night when the boy is sleeping the frog leaves its glass and when the boy wakes up he is sad to see that the frog is gone so he takes his dog on a walk and goes looking for the frog he climbs on trees and on rocks but can't find him then there is a deer who pushes him and his dog off a cliff so they fall into the water and uh when they get out of the water they find the frog and see that he has a family uh and is looking uh xxx.	
Learners	DE_SP_C2_22_10_13_CS	2016	56 / 60	93.3	C2 (upper advanced)	Female	22	Bremen	BA English Speaking Cultures, Teacher Training: English, History	1st year undergraduate	German	German	German	German	11	10	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	French, Spanish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	One day Peter found a frog he / locked the frog in a big glass and / watched it sitting in a glass for a long time until he had to go to sleep / while Peter was sleeping the frog / quietly climbed out of the glass and went out of Peter's room / when Peter woke up in the morning he / tried to find the frog in the glass but he had disappeared so Peter took his dog and went into the forest to search for the frog / he / climbed up on trees climbed up on rocks and when he stood on a very very big rock uh he held onto / it seems a wooden uh a bush uh to not fall / off the uh rock uh but when he grabbed it tightly the bush started moving and uh Peter saw that he had the holding onto a deer which the deer didn't really like so he shook his head and Peter fell down into a river / uh / he managed to climb out of the river on a tree trunk uh and sat on a tree trunk when he / when he watched down when looked down and uh saw a family of frogs / in which he found his frog said hello and went out of the forest uh happy about finding his frog in the company of his family.	
Learners	DE_SP_C2_22_10_13_JW	2016	56 / 60	93.3	C2 (upper advanced)	Male	22	Bremen	BA English Speaking Cultures: ESC, German	1st year undergraduate	German	German	German	German	10	10	No	""	""	0	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	""	""	""	""	""	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Well uh the story starts with a young boy that's called Timmy uh who found a little frog and kept him in a jar uh one night this frog escaped his jar and the following morning Timmy xxx uh Timmy was highly upset and decided with his dog uh who was called Butcher uh / to go and search for his beloved frog / they searched everywhere in uh / in the / in meadows in trees even on a stone / where Timmy was / well he got in trouble fighting / xxx let's say / a deer / something big / and got thrown to a lake along with his dog Butcher / when uh leaving the lake they found a frog behind tr= a tree trunk / and learned that this frog indeed had a family and uh / well upon learning this Timmy decided to leave the frog / with his beloved ones / well.	
Learners	DE_SP_C2_22_12_13_AK	2016	56 / 60	93.3	C2 (upper advanced)	Female	22	Bremen	BiPEB Teacher Training: English, Maths, German	1st year undergraduate	German	German	German	German	10	12	Yes	USA	""	28	""	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	C1 (lower advanced)	5 / 6	Latin, Spanish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	Ok so there was a boy and uh he / had caught a frog in a jar and uh when then the boy went to sleep and the frog escaped from the jar and when the boy wakes up the next morning he sees that the frog is not there anymore / and so he goes out to look for the frog and he's accompanied by his dog and so the two of them / go into the woods looking for the frog / uh / in the trees / and / then / a male deer hhh shows up and uh / the / deer uh pushes / the boy and the dog into a / river or a lake / and uh while then boy and the dog get out and they find the frog behind a tree trunk and the frog / turns out actually has a family and so then the boy and the dog decide to leave the frog with the family instead of taking him home with them.	
Learners	DE_WR_C2_23_8_13_KS	2016	56 / 60	93.3	C2 (upper advanced)	Female	23	Bremen	BA English: English, History	1st year undergraduate	German	Turkish	Polish	German	13	8	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Russian, Polish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Written	13	13. Frog	written_online	""	Inside classroom	""	A boy and his dog captured a frog. The boy enjoyed watching it. After the boy and the dog fell asleep, the frog saw his chance to escape. In the morning the boy and his dog noticed the missing frog. They started their search for the frog, running to the forest and shouting for the frog. After entering the forest they searched everywhere. The boy climbing on trees, the dog even made a beehive fall by trying to search next to a smaller tree. After the trees were being searched by the boy and his dog, they started to look on and under rocks. What they found though was a deer hiding behind the rock, it scared and chased the boy and his dog off. The two fell doen into a lake. After climbing a fallen tree trunk near the river, the boy and the dog finally found h'the frog. They also found out the reason for its leaving, it hat a family of its own. So what the boy did was taking one of the young ones and waved his goodbyes to the frog-family.	
Learners	DE_WR_C2_23_12_13_NH	2016	57 / 60	95	C2 (upper advanced)	Female	23	Bremen	BA 2 subjects: Linguistics, English	1st year undergraduate	German	Polish	Polish	German	10	12	Yes	Great Britain	""	11	""	C2 (upper advanced)	C2 (upper advanced)	C2 (upper advanced)	C2 (upper advanced)	6 / 6	French, Spanish, Polish	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	B1 (lower intermediate)	Written	13	13. Frog	written_online	""	Inside classroom	""	Once upon a time, little Timmy and his beloved dog Sparky found a frosh in the woods and kept him in a glass in Timmy's bedroom. It so happened that the frosh escape while Timmy and Sparky were sleeping. The next morning, when the two realised that the frog was gone, they went outside and searched for the lost friend. In the woods, the looked everywhere: in trees, bushes and on rocks. Suddently, while Timmy hold on to what he believed to be branches of a tree, he was lifted up in the air. And the branched turned out to be a deers antlers. The angry deer being disturbed in his daily nap, trusted the boy and his dog down the hill behind the rock. Luckily, there was a little river. Timmy and Sparky managed to climb on a piece of wood close to the shore. Safely arrived on the top of the tree stem they looked around. And alas, there was their frog which had escaped. It sat there camly in company of his family. Yet, Timmy and Sparky were delighted to have found the forg, they agreed that it would be wise to leave it with its family. They said their goodbyes and promised to visit soon. Thus, the two adventureres returned home from their eventful day.The end.	
Learners	DE_SP_C2_23_8_13_KS	2016	56 / 60	93.3	C2 (upper advanced)	Female	23	Bremen	BA English: English, History	1st year undergraduate	German	Turkish	Polish	German	13	8	No	""	""	0	""	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	B2 (upper intermediate)	4 / 6	Russian, Polish	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	A2 (upper beginner)	Spoken	13	13. Frog	spoken_offline_classroom	""	Inside classroom	""	One day little Tomy found a new frog / his dog was very interested in it / xxx ing  <br/>  in the new process so while sleeping the frog made its escape / after Tomy realizing the frog escaped he searched it everywhere / he looked under uh he looked / in every tree / uh he searched / uh next to every stone / in every bush / getting scared by a big deer in the process trying to escape from it falling into a lake / next to the lake there was a big tree trunk / which he climbed / and finally found the frosch with its family and made its way uh made its way home.	
